,title,releaseyear,count,avg,std,idxstart,idxstop
11772,Essential Music Videos: Totally 80s,2004,122,2.122950819672131,1.2319374907794034,66401294,66401415
12972,Amazons,1986,122,2.295081967213114,1.1501142109370743,73072131,73072252
15930,NBA Street Series: Ankle Breakers: Vol. 2,2004,122,3.278688524590164,1.3136252870534837,90585946,90586067
16969,A Fool and His Money,1989,122,2.0163934426229506,1.0321361467998158,96229292,96229413
9966,Mother Kusters Goes to Heaven,1975,122,3.0163934426229506,1.2543929794295912,56016167,56016288
10246,Starkweather,2004,122,2.4098360655737703,1.0061621480693217,57922203,57922324
561,Hitler's Fixer,2001,122,3.040983606557377,1.0194625792793608,3555368,3555489
14522,Cheap Trick: Live in Australia,1997,122,3.057377049180328,1.2367274394438172,82486790,82486911
5238,To Sleep With a Vampire,1993,122,2.278688524590164,1.1891744972670253,30110014,30110135
11746,In Search of Dracula,1974,122,2.4672131147540983,1.1175531397458789,66325179,66325300
12109,Godsmack: Smack This!,2002,122,3.4754098360655736,1.3195448467279174,68012867,68012988
4405,Tridev,1989,122,2.9918032786885247,1.1838801282317553,25363631,25363752
7080,Pan Tadeusz,1999,122,3.2459016393442623,1.3568978325688708,41120007,41120128
6764,Come and Get It,1936,122,3.0163934426229506,1.0321361467998158,39017430,39017551
7022,Trial and Error,1962,122,2.7459016393442623,1.09065685885516,40715313,40715434
1172,King of the Cage: Knockout Nightmare,2000,122,2.6311475409836067,1.1818353306292133,7298741,7298862
11782,The Spiral Staircase,1946,122,3.5901639344262297,0.9730305738853572,66419542,66419663
12610,Shadowlands,1985,122,3.5163934426229506,1.0730193844014484,70668435,70668556
4624,Aur Pyar Ho Gaya,1997,122,2.450819672131148,1.056614288360282,26820121,26820242
9327,Adam & Evil,2004,122,2.139344262295082,1.0107258694239585,52880627,52880748
14788,Hopeless Pictures: Season 1,2005,122,2.278688524590164,1.1326907980409642,83506461,83506582
858,Clarissa,1991,122,2.9672131147540983,1.1589595830907304,5477490,5477611
942,Bobby Darin: Beyond the Song,1998,122,3.60655737704918,1.0906260576052391,5871375,5871496
15523,NHL Stanley Cup 2003,2003,122,3.295081967213114,1.4297112203550917,87772862,87772983
15254,The Wiggles: Yummy Yummy,1999,122,3.0901639344262297,1.4200213480307995,86376954,86377075
9306,The Saddle Club: Horse Crazy,2001,122,3.221311475409836,1.3275905395444738,52838928,52839049
4934,Fist of the Red Dragon,1993,122,2.7131147540983607,1.1049776215872185,28311106,28311227
1046,Zameen,2003,122,2.680327868852459,1.0959417945731331,6416967,6417088
9309,Fortunes of War,1987,122,3.295081967213114,1.1501142109370743,52841247,52841368
6559,The Colony,1998,121,2.1983471074380163,1.0493589913559451,37897514,37897634
1407,Spike & Mike's Cutting Edge Classics,2004,121,2.677685950413223,1.0540349550640262,8698043,8698163
980,The Great Battles of World War II: Battle of Russia,1998,121,2.7024793388429758,1.1401364866763992,6007595,6007715
9014,Iron & Silk,1990,121,3.1818181818181817,1.2196734422726123,51434092,51434212
5239,Once Upon a Time,2004,121,2.5371900826446283,1.1137111092841665,30110136,30110256
3325,Frog-g-g!,2004,121,2.0991735537190084,1.1670755899636596,19350332,19350452
15187,Music for Montserrat,1997,121,3.520661157024793,1.2135541242392798,86121913,86122033
6334,Last of the Mississippi Jukes,2003,121,3.2644628099173554,1.0967163238038766,36707824,36707944
17494,L.A. Law: The Movie,2002,121,2.495867768595041,1.0611390024473022,99114938,99115058
12554,Xena #1: Girls Just Want to Have Fun: Multipath Adventure,1999,121,2.338842975206612,1.4116031505639457,70469520,70469640
11921,Disco Godfather,1979,121,2.7520661157024797,1.268049792642406,67123781,67123901
933,A Married Man,1984,121,2.7355371900826446,1.2449474418281352,5860235,5860355
6100,Colonel Wolodyjowski,1969,121,3.256198347107438,1.202812995088718,35338984,35339104
1589,Jail Bait,1954,121,2.5785123966942147,1.2179922926902838,9877195,9877315
990,Kenny Loggins: Outside from Redwoods,1994,121,3.0743801652892566,1.2140042973510223,6014318,6014438
8941,Mac,1993,121,2.8347107438016534,0.9820463323975502,51155552,51155672
8437,Hera Pheri,1975,121,2.9834710743801653,1.1782005545254042,48882820,48882940
10361,Crazy Mama,1975,121,2.0330578512396693,0.9953103614760064,58348226,58348346
15490,"Quick Toning: Abs, Arms & Lower Body of Steel",2003,121,2.727272727272727,1.052348809344566,87419645,87419765
17459,Teaserama,1955,121,2.5454545454545454,1.1570838237598051,99044144,99044264
14502,Every Mother's Son: POV,2004,121,3.2644628099173554,1.1906564273356697,82372753,82372873
14797,The Divine Bette Midler,2005,121,3.611570247933885,1.2621109224637976,83656866,83656986
14183,Underdog: Nemesis,2002,121,3.12396694214876,1.2568506353454796,79797836,79797956
15274,Boy Meets Girl,1984,121,2.1818181818181817,1.1134044285378082,86484826,86484946
9300,Rachel's Attic,2002,121,1.7520661157024793,1.046686955304963,52826864,52826984
15123,The House of Exorcism,1974,121,2.371900826446281,1.1792435690404608,85674176,85674296
14801,Popeye the Sailor Man: Collector's Edition,2004,121,2.9421487603305785,1.268157514665507,83742179,83742299
16838,"Bikini Bandits: Briefs, Shorts & Panties",2004,121,2.066115702479338,1.2178801335397451,95430909,95431029
15728,Marilyn Manson: Fear of a Satanic Planet,2005,121,2.975206611570248,1.405201729098146,88933061,88933181
13925,End of the Line,1988,121,2.975206611570248,0.9400440460698256,78252183,78252303
3820,Hyderabad Blues 2,2004,121,2.5785123966942147,0.9770258979260596,22093876,22093996
3810,Mailer on Mailer,2000,121,3.4049586776859506,1.302118505205364,22064234,22064354
7677,To Kill with Intrigue,1980,121,2.84297520661157,1.1992302246093922,44378846,44378966
10558,Kaakha Kaakha,2004,121,3.396694214876033,1.275836065811763,59719389,59719509
7180,SD Gundam Force,2003,121,2.5950413223140494,1.3940754950488774,41396518,41396638
9223,Cabiria,1914,121,3.1818181818181817,1.1134044285378084,52324513,52324633
9608,They Came to Cordura,1959,121,3.0330578512396693,0.8618055647093361,54219533,54219653
10033,Faerie Tale Theatre: The Little Mermaid,1984,121,3.107438016528925,1.2183287081897771,56628728,56628848
7084,New World Disorder,1999,121,2.43801652892562,0.9866259557635296,41122949,41123069
4346,James Dean Era,1953,121,2.760330578512397,1.3112658283262129,25121936,25122056
13622,Burned Bridge,1994,121,2.8347107438016534,1.31329569308967,76954570,76954690
17013,The Over-the-Hill Gang,1969,121,2.71900826446281,1.0303103961080822,96525557,96525677
14954,Dark Shadows: The Complete Revival Series,1991,121,3.5371900826446283,1.2794712383711488,84959629,84959749
9638,Before We Ruled the Earth: Mastering the Beasts,2003,121,3.057851239669421,1.2746577609783851,54447588,54447708
5459,Randy Travis Live: It Was Just a Matter of Time,2001,121,3.363636363636364,1.3298853489388904,31288574,31288694
12049,Le Magnifique,1973,121,2.9338842975206614,1.2839475362603934,67883025,67883145
5326,A Change of Place,1994,121,3.024793388429752,1.1603847318483214,30430160,30430280
2428,Roy Rogers Collection: Vol. 1,1939,120,2.841666666666667,1.2648836134425792,14069492,14069611
10789,Pingu: Chillin' with Pingu,2004,120,3.1166666666666667,1.5065597307183751,61203295,61203414
9901,Cruise Hawaii & Tahiti,2003,120,2.8583333333333334,1.1711520918404332,55839481,55839600
9990,Never a Dull Moment,1968,120,2.8583333333333334,1.142335570467608,56314632,56314751
9559,The Master of Death,1980,120,2.7,1.1445523142259597,53987548,53987667
13959,Cat and the Canary,1927,120,2.975,1.012114123999858,78454855,78454974
1969,Red Surf,1990,120,1.9083333333333332,0.9398212004891616,11585863,11585982
9418,The Shooting,1967,120,2.716666666666667,1.1487916356860464,53287986,53288105
9808,Wing Chun: Self Defense,2004,120,2.9166666666666665,1.1873172373979173,55296039,55296158
1791,Formula One Review 2004,2004,120,3.6416666666666666,1.3278794707686723,11009020,11009139
10721,Dario Argento's Trauma,1993,120,3.0,1.1105554165971787,60643794,60643913
10275,Cartoon Crazys Kids' All Time Favorites,1998,120,2.691666666666667,1.1239501274028527,58109065,58109184
9770,The Dead Sea Scrolls,2004,120,2.841666666666667,1.1401449712889828,55158057,55158176
9634,How to Commit Marriage,1969,120,2.7583333333333333,1.1831866106221602,54285025,54285144
9182,Michael Jackson: The One,2004,120,3.183333333333333,1.3539038206444194,52109423,52109542
15563,Take Me Home: The John Denver Story,2000,120,3.0166666666666666,1.2178076841421044,88025794,88025913
8733,ABBA: The Winner Takes It All,2002,120,3.3583333333333334,1.302534921690095,50465031,50465150
15114,Superstars of '70s Soul Live,2004,120,3.525,1.2244896896258457,85656693,85656812
7689,Los Angeles Lakers: NBA Finals 2000,2000,120,3.1333333333333333,1.521694961401777,44512370,44512489
16442,Johnstown Flood,2003,120,2.708333333333333,1.0519492488814384,93317300,93317419
7423,In This House of Brede,1975,120,3.2333333333333334,1.174260996920569,42609092,42609211
1110,The Game: The Documentary: The DVD,2005,120,3.2,1.357694123627753,6865084,6865203
4100,Aaina,1993,120,3.175,1.0928746497197197,23501915,23502034
7398,WWE: Tenth Anniversary of Raw,2003,120,3.325,1.4558073361540669,42538186,42538305
7374,Wizard of Darkness,1995,120,2.75,1.074321491298888,42440160,42440279
7280,Blood Sisters of Lesbian Sin,1997,120,1.8416666666666663,1.1546704676611803,41980718,41980837
14925,Angels Over Broadway,1940,120,2.825,0.9717895862788406,84554186,84554305
7167,Waiting for the Light,1990,120,3.05,1.0234744745229358,41357699,41357818
7010,Devo Live,2004,120,3.183333333333333,1.2581953566738178,40681383,40681502
6901,Countryman,1982,120,3.441666666666667,1.2831980448170195,39988859,39988978
6813,Gospel,1983,120,2.8583333333333334,1.292902634471066,39458833,39458952
12664,Before They Were Kings: Vol. 2,2005,120,2.5,1.1401754250991378,70924648,70924767
6628,Unsolved History: Salem Witch Trials,2004,120,2.8583333333333334,1.0511567702086857,38303841,38303960
16622,Britannia Hospital,1982,120,2.2416666666666667,1.1474307047583403,94395552,94395671
12629,Ray Bradbury Theater,1985,120,2.8666666666666667,1.14697670227235,70708012,70708131
14533,Casino Raiders,1989,120,3.1333333333333333,1.154219312878719,82512593,82512712
16627,Oingo Boingo: Farewell,1995,120,3.658333333333333,1.228113955986532,94427289,94427408
997,The Ghoul,1934,120,2.6416666666666666,0.9556484128009048,6059259,6059378
15162,The Ladies Sing the Blues,1988,120,2.825,1.1594718625305231,85922356,85922475
11953,Bad Company,1999,120,2.75,1.0665364503850772,67204172,67204291
11954,Naach,2004,120,2.6,1.1210114480533493,67204292,67204411
11958,Ram Lakhan,1989,120,3.2666666666666666,1.085766498326822,67210490,67210609
4912,The Delta,1996,120,2.1083333333333334,1.1014825867388411,28257818,28257937
6123,"Ilsa, the Wicked Warden",1977,120,2.475,1.217665115429252,35560107,35560226
5486,Genesis Climber Mospeada,1984,120,3.158333333333333,1.2844962263687485,31355510,31355629
14847,Classic Albums: Lou Reed: Transformer,2001,120,3.3583333333333334,1.2096544502000928,83870760,83870879
4324,The Magic School Bus: Catches a Wave,1994,120,3.525,1.2646639869941738,24838370,24838489
17164,Livin' tha Life,2003,120,1.8666666666666667,1.2310790208412925,97105315,97105434
11009,Wrong Is Right,1982,120,2.5416666666666665,1.094652405510027,62558351,62558470
11191,Panda! Go Panda!,1972,120,3.3,1.3699148392023013,63311328,63311447
1200,Zero Woman: The Accused,1996,120,2.2583333333333333,1.1510562781878024,7490559,7490678
13440,Roy Orbison: Greatest Hits,2003,120,3.35,1.144916299706373,75968628,75968747
3294,Steve-O: Gross Misconduct,2004,120,2.6083333333333334,1.279946830492927,19150002,19150121
10201,Cirque du Soleil: Midnight Sun,2004,119,3.0336134453781516,1.2225663399658693,57614250,57614368
6722,Little Miss Broadway,1938,119,3.4537815126050417,1.0511929930159252,38755400,38755518
11913,Lonesome Dove: The Series,1994,119,3.26890756302521,1.2615681784058796,67100163,67100281
3271,Killer Rats,2003,119,2.226890756302521,1.0325539421880097,19087444,19087562
8318,Swindle,2002,119,2.638655462184874,0.8670542463811843,48278757,48278875
10359,Veronica 2030,2004,119,2.739495798319328,1.292916609540632,58347938,58348056
8305,Corpses,2004,119,1.6554621848739497,0.8345176716932574,48261658,48261776
14869,Slaughter,1972,119,2.7058823529411766,1.0950840586013784,83941947,83942065
13600,Orwell Rolls in His Grave,2004,119,3.6050420168067223,1.2650338780128785,76773848,76773966
12205,Pick a Card,1997,119,2.5630252100840343,1.1349205388997738,68850735,68850853
7832,The Designated Mourner,1997,119,2.7058823529411766,1.1764705882352942,45600002,45600120
9788,Caught on a Train,1980,119,2.907563025210084,1.1667061776005785,55230185,55230303
6922,Fly Jefferson Airplane,2004,119,3.6050420168067223,1.1392057338852104,40015204,40015322
1559,The Girl Who Knew Too Much,1963,119,2.8991596638655466,1.2119500085593242,9756046,9756164
17015,The Ultimate Beginner Series: Electric Guitar Basics,1994,119,2.7899159663865545,1.0601565571704308,96525912,96526030
9651,Bullets Over Summer,1999,119,2.73109243697479,1.171779362255688,54614848,54614966
4706,Half-Caste,2004,119,1.487394957983193,0.8287435688026308,27218460,27218578
8583,A Night in Heaven,1983,119,1.907563025210084,0.9786940074985324,49556490,49556608
15100,Square Dance,1987,119,2.394957983193277,0.96334926426363,85564796,85564914
1961,Loaded,1994,119,2.1512605042016806,1.0011644939280793,11564544,11564662
4407,Dog Training the John Fisher Way,2004,119,2.176470588235294,1.0342622818329703,25369205,25369323
8480,Kaagaz Ke Phool,1959,119,2.907563025210084,1.4377362963327207,49125310,49125428
16017,All Around the Town,2002,119,3.092436974789916,1.0845871819598094,91138824,91138942
5670,White Wolves 3: Cry of The White Wolf,1998,119,3.0336134453781516,1.2564641137187005,32429613,32429731
15575,Escape to Watership Down,1999,119,2.6050420168067228,1.1243559306281927,88059472,88059590
5725,The Haunted Lantern,1997,119,2.4705882352941178,1.0356951095093534,32744890,32745008
6410,Kaalia,1981,119,3.3277310924369754,1.2709372158687933,37025825,37025943
14343,Gladiator Challenge,2001,119,2.403361344537815,1.1325536530306857,80957597,80957715
12122,Transylvania Twist,1989,119,2.4789915966386555,1.2011810679129842,68213461,68213579
14063,Trans,1998,119,2.361344537815126,1.0825669186680953,79065464,79065582
12140,The Ealing Comedy Collection: Whisky Galore,1949,119,3.5294117647058822,1.1138813162776129,68338233,68338351
16742,Pressure Point,1962,119,3.0252100840336134,1.0489064723784824,95029776,95029894
5394,NFL: Super Bowl XXXIX,2005,119,3.596638655462185,1.3241095167270978,30909347,30909465
229,The Trojan Women,1971,119,2.907563025210084,1.26352579019916,1353673,1353791
7849,Straight to Hell,1987,119,3.0252100840336134,1.1984737133450132,45624454,45624572
4371,Peace One Day,2004,119,3.0672268907563027,1.097982048474694,25174032,25174150
16507,Secret KGB UFO Files,1999,119,2.655462184873949,1.1627045752220488,93819520,93819638
16075,55 Days at Peking,1963,119,3.6302521008403366,0.9946541666504404,91371081,91371199
4064,MTV: Pilates Mix,2004,119,2.7058823529411766,1.2525801349863932,23335973,23336091
11199,English Grammar: The Standard Deviants,2000,119,2.8319327731092434,1.19747162020435,63394780,63394898
8016,Book of Days,2003,119,2.974789915966386,1.0568876527268865,46629524,46629642
8015,Table for Five,1983,119,2.8907563025210083,0.9769607818039407,46629405,46629523
1047,Eureka,1983,119,2.4789915966386555,1.0439802591246579,6417089,6417207
2229,Flight of the Innocent,1993,119,3.0672268907563027,1.1356047693709568,13119195,13119313
11561,Winnie the Pooh: Un-Valentine's Day / A Valentine for You,1995,119,3.5042016806722684,1.0031375114549008,65355723,65355841
14444,Rocky & Bullwinkle & Friends: Season 3,1961,119,3.4537815126050417,1.3331450094152564,81991514,81991632
13250,Trader Hornee,1970,119,1.9747899159663864,1.1186890953250384,74849027,74849145
10682,The Manhattan Transfer: Vocalese Live,1986,119,2.7815126050420167,1.2103174378076524,60439546,60439664
13941,Woman in the Moon,1931,119,3.3529411764705883,1.1923300773470888,78289493,78289611
15089,RFK: American Experience,2004,119,3.6302521008403366,1.1512911729951705,85479068,85479186
2503,Lost in the Wild,1993,119,2.5294117647058822,1.0517974164446986,14294388,14294506
13682,Witches of the Caribbean,2004,119,1.9327731092436973,0.9049916888700944,77321178,77321296
7249,Future War,1997,119,1.7394957983193278,1.0568876527268865,41725148,41725266
15443,Boogeyman 2,1983,119,1.8487394957983196,1.0740534661291063,87274225,87274343
5517,Diary of a Big Man,1988,119,2.596638655462185,1.272325520759001,31814250,31814368
